1, Um, Um, art
33, batalha, batalha, n
34, de, de, prp
35, o, o, art
36, serviço, serviço, n
37, ., ., punc

1, O, O, art
2, francês, francês, n
3, conseguiu, conseguir, v-fin
4, dez, dez, num
5, ases, ás, n
6, em, em, prp
7, o, o, art
8, encontro, encontro, n
9, ,, ,, punc
10, contra, contra, prp
11, 17, 17, num
12, de, de, prp
13, o, o, art
14, croata, croata, n
15, ,, ,, punc
16, que, que, pron-indp
17, está, estar, v-fin
18, perto, perto, adv
19, de, de, prp
20, atingir, atingir, v-inf
21, a, o, art
22, incrível, incrível, adj
23, marca, marca, n
24, de, de, prp
25, mil, mil, num
26, ases, ás, n
27, este, este, pron-det
28, ano, ano, n
29, ., ., punc

1, Ivanisevic, Ivanisevic, h:prop:ivanisevic:m_s:
2, vai, vai, aux:v-fin:ir:pr_3s_ind:::
3, defrontar, defrontar, mv:v-inf:defrontar::::
4, em, em, prp
5, a, o, art
6, segunda, segundo, adj
7, ronda, ronda, n
8, o, o, art
9, norte-americano, norte-americano, n
10, John, John, nprop
11, McEnroe, McEnroe, h:prop:mcenroe:m_s:
12, ,, ,, punc
13, que, que, pron-indp
14, eliminou, eliminar, v-fin
15, o, o, art
16, sueco, sueco, n
17, Niklas, nikla, n
18, Kulti, Kulti, nprop
19, (, (, punc
20, 6-1, 6-1, h:n:6-1:m_p::card:
21, e, e, co:conj-c:e:::co-advl:
22, 6-4, 6-4, h:n:6-4:m_p::card:
23, ), ), punc
24, ., ., punc

1, McEnroe, McEnroe, h:prop:mcenroe:m_s:
2, ,, ,, punc
3, que, que, pron-indp
4, em, em, prp
5, as, o, art
6, últimas, último, adj
7, semanas, semana, n
8, tem, ter, v-fin
9, evitado, evitar, v-pcp
10, os, o, art
11, jornalistas, jornalista, n
12, ,, ,, punc
13, depois, depois, adv
14, de, de, prp
15, ter, ter, v-inf
16, admitido, admitir, v-pcp
17, dificuldades, dificuldade, n
18, em, em, prp
19, o, o, art
20, seu, seu, pron-det
21, casamento, casamento, n
22, com, com, prp
23, a, o, art
24, actriz, actor, n
25, Tatum, Tatum, nprop
26, O'Neal, O'Neal, nprop
27, ,, ,, punc
28, voltou, voltar, v-fin
29, a, a, prp
30, jogar, jogar, v-inf
31, o, o, art
32, seu, seu, pron-det
33, melhor, bom, adj
34, ténis, ténis, n
35, ,, ,, punc
36, empolgando, empolgar, v-ger
37, a, o, art
38, assistência, assistência, n
39, com, com, prp
40, todo, todo, pron-det
41, o, o, art
42, seu, seu, pron-det
43, repertório, repertório, n
44, de, de, prp
45, pancadas, pancada, n
46, espectaculares, espectacular, adj
47, ., ., punc

1, Henri, Henri, N
2, Leconte, Leconte, adv
3, ,, ,, punc
4, que, que, pron-indp
5, venceu, vencer, v-fin
6, o, o, art
7, sul-africano, sul-africano, n
8, Wayne, Wayne, N
9, Ferreira, Ferreira, nprop
10, (, (, punc
11, 3-6, 3-6, num
12, ,, ,, punc
13, 6-3, 6-3, num
14, e, e, conj-c
15, 6-0, 6-0, num
16, ), ), punc
17, ,, ,, punc
18, vai, ir, v-fin
19, defrontar, defrontar, v-inf
20, em, em, prp
21, a, o, art
22, próxima, próximo, adj
23, ronda, ronda, n
24, o, o, art
25, vencedor, vencedor, n
26, de, de, prp
27, o, o, art
28, encontro, encontro, n
29, entre, entre, prp
30, Pete, Pete, N
31, Sampras, Sampras, prop
32, (, (, punc
33, EUA, EUA, prop
34, ), ), punc
35, e, e, conj-c
36, Alexander, Alexander, prop
37, Volkov, Volkov, prop
38, (, (, punc
39, Rússia, Rússia, prop
40, ), ), punc
41, ., ., punc

1, Também, Também, pden
2, Petr, Petr, N
3, Korda, Korda, n
4, não, não, adv
5, encontrou, encontrar, v-fin
6, facilidades, facilidade, n
7, para, para, prp
8, derrotar, derrotar, v-inf
9, o, o, art
10, australiano, australiano, n
11, Wally, Wally, nprop
12, Mansur, Mansur, prop
13, (, (, punc
14, 2-6, 2-6, h:n:2-6:m_p::card:
15, ,, ,, punc
16, 7-5, 7-5, num
17, e, e, conj-c
18, 6-4, 6-4, num
19, ), ), punc
20, ,, ,, punc
21, esperando, esperando, mv:v-ger:esperar::::
22, agora, agora, h:adv:agora:::kc:
23, por, por, h:prp:por::::
24, o, o, >n:art:o:m_s::artd:
25, norte-americano, norte-americano, h:n-adj:norte-americano:m_s::np-def:
26, Michael, Michael, nprop
27, Chang, Chang, nprop
28, ,, ,, punc
29, que, que, pron-indp
30, bateu, bater, v-fin
31, o, o, art
32, seu, seu, pron-det
33, compatriota, compatriota, n
34, André, André, nprop
35, Agassi, Agassi, prop
36, (, (, punc
37, 6-4, 6-4, num
38, e, e, conj-c
39, 6-2, 6-2, num
40, ), ), punc
41, ., ., punc

1, Por, Por, prep
2, fim, fim, n
3, ,, ,, punc
4, o, o, art
5, jovem, jovem, adj
6, holandês, holandês, adj
7, Richard, Richard, nprop
8, Krajicek, Krajicek, h:prop:krajicek:m_s:::
9, teve, ter, v-fin
10, o, o, art
11, encontro, encontro, n
12, mais, mais, adv
13, fácil, fácil, adj
14, de, de, prp
15, esta, este, pron-det
16, primeira, primeiro, adj
17, ronda, ronda, n
18, ,, ,, punc
19, batendo, batendo, mv:v-ger:bater::::
20, o, o, >n:art:o:m_s::artd:
21, espanhol, espanhol, h:n:espanhol:m_s::np-def:
22, Emílio, Emílio, nprop
23, Sanchez, Sanchez, prop
24, (, (, punc
25, especialista, especialista, adj
26, em, em, prp
27, pisos, piso, n
28, mais, mais, adv
29, lentos, lento, adj
30, ), ), punc
31, por, por, prp
32, 6-3, 6-3, num
33, e, e, conj-c
34, 6-2, 6-2, num
35, ., ., punc

1, Na, Na, ADP
2, próxima, próximo, adj
3, jornada, jornada, n
4, ,, ,, punc
5, Krajicek, Krajicek, h:prop:krajicek:m_s:::
6, defrontará, defrontará, mv:v-fin:defrontar:fut_3s_ind:::
7, o, o, art
8, vencedor, vencedor, h:n:vencedor:m_s::np-def:
9, de, de, prp
10, o, o, art
11, encontro, encontro, n
12, entre, entre, prp
13, Stefan, Stefan, nprop
14, Edberg, Edberg, h:prop:edberg:m_s:::
15, (, (, punc
16, Suécia, Suécia, prop
17, ), ), punc
18, e, e, conj-c
19, Michael, Michael, nprop
20, Stich, Stich, prop
21, (, (, punc
22, Alemanha, Alemanha, prop
23, ), ), punc
24, ., ., punc

1, «, «, «
2, Mundiais, Mundiais, prop
3, », », »
4, de, de, prp
5, atletismo, atletismo, n
6, confirmados, confirmar, v-pcp
7, para, para, prp
8, Estugarda, Estugarda, prop

1, Eles, Eles, propess
2, representam, representar, v-fin
3, mais, mais, pron-det
4, um, um, num
5, aborrecimento, aborrecimento, n
6, de, de, prp
7, o, o, pron-det
8, que, que, pron-indp
9, uma, um, art
10, ameaça, ameaça, n
11, para, para, prp
12, o, o, art
13, Governo, Governo, prop
14, ,, ,, punc
15, comentou, comentar, v-fin
16, Sergio, Sergio, nprop
17, Ramirez, Ramirez, nprop
18, ,, ,, punc
19, o, o, art
20, sandinista, sandinista, n
21, que, que, pron-indp
22, preside, presidir, v-fin
23, a, a, prp
24, o, o, art
25, Parlamento, Parlamento, n
26, ., ., punc

1, «, «, «
2, O, O, art
3, perigo, perigo, n
4, é, ser, v-fin
5, a, o, art
6, internacionalização, internacionalização, n
7, de, de, prp
8, o, o, art
9, conflito, conflito, n
10, ,, ,, punc
11, por, por, prp
12, causa, causa, n
13, de, de, prp
14, a, o, art
15, instabilidade, instabilidade, n
16, que, que, pron-indp
17, os, o, art
18, grupos, grupo, n
19, armados, armar, v-pcp
20, causam, causar, v-fin
21, em, em, prp
22, as, o, art
23, zonas, zona, n
24, onde, onde, adv
25, operam, operar, v-fin
26, », », »
27, ., ., punc

1, Tony, Tony, N
2, Bryant, Bryant, prop
3, ,, ,, punc
4, líder, líder, n
5, de, de, prp
6, os, o, art
7, «, «, «
8, Comandos, Comandos, h:prop:comandos:m_p:::
9, L, L, nprop
10, », », »
11, ,, ,, punc
12, uma, um, art
13, organização, organização, n
14, hostil, hostil, adj
15, a, a, prp
16, o, o, art
17, regime, regime, n
18, de, de, prp
19, Fidel, Fidel, n
20, Castro, Castro, prop
21, e, e, conj-c
22, sediada, sediar, v-pcp
23, em, em, prp
24, Miami, Miami, prop
25, ,, ,, punc
26, admitiu, admitir, v-fin
27, a, a, prp
28, o, o, art
29, «, «, «
30, Washington, Washington, prop
31, Post, Post, N
32, », », »
33, que, que, pron-indp
34, está, estar, v-fin
35, a, a, prp
36, ajudar, ajudar, v-inf
37, os, o, art
38, «, «, «
39, Recontras, Recontras, prop
40, », », »
41, em, em, prp
42, a, o, art
43, luta, luta, n
44, contra, contra, prp
45, Violeta, violeto, n
46, Chamorro, Chamorro, n
47, e, e, conj-c
48, os, o, art
49, sandinistas, sandinista, n
50, ., ., punc

1, Identificado, identificar, v-pcp
2, corpo, corpo, n
3, de, de, prp
4, Alain, Alain, nprop
5, Fournier, Fournier, prop

1, O, O, art
2, corpo, corpo, n
3, de, de, prp
4, o, o, art
5, escritor, escritor, n
6, francês, francês, adj
7, Alain, Alain, nprop
8, Fournier, Fournier, prop
9, ,, ,, punc
10, autor, autor, n
11, de, de, prp
12, «, «, «
13, O, O, art
14, Grande, Grande, adj
15, Meaulnes, Meaulnes, prop
16, », », »
17, ,, ,, punc
18, morto, morrer, v-pcp
19, em, em, prp
20, o, o, art
21, começo, começo, n
22, de, de, prp
23, a, o, art
24, I, I, adj
25, Guerra, Guerra, h:n:guerra:f_s::np-idf:
26, Mundial, Mundial, adj
27, ,, ,, punc
28, foi, ser, v-fin
29, formalmente, formalmente, adv
30, identificado, identificar, v-pcp
31, ,, ,, punc
32, anunciou, anunciar, v-fin
33, ontem, ontem, adv
34, a, o, art
35, Direcção, Direcção, prop
36, Regional, Regional, adj
37, de, de, prp
38, Assuntos, assunto, n
39, Culturais, cultural, adj
40, Franceses, francês, n
41, ,, ,, punc
42, em, em, prp
43, a, o, art
44, cidade, cidade, n
45, de, de, prp
46, Metz, Metz, prop
47, ., ., punc

1, Os, o, art
2, despojos, despojo, n
3, de, de, prp
4, o, o, art
5, escritor, escritor, n
6, francês, francês, adj
7, era, ser, v-fin
8, um, um, num
9, de, de, prp
10, os, o, art
11, 19, 19, num
12, cadáveres, cadáver, n
13, descobertos, descobrir, v-pcp
14, em, em, prp
15, Novembro, Novembro, n
16, ,, ,, punc
17, em, em, prp
18, a, o, art
19, região, região, n
20, de, de, prp
21, Verdun, Verdun, prop
22, ,, ,, punc
23, local, local, n
24, de, de, prp
25, a, o, art
26, batalha, batalha, n
27, contra, contra, prp
28, o, o, art
29, exército, exército, n
30, alemão, alemão, adj
31, onde, onde, adv
32, se, se, pron-pers
33, sabia, saber, v-fin
34, que, que, conj-s
35, Alain, Alain, nprop
36, Fournier, Fournier, prop
37, tinha, ter, v-fin
38, sucumbido, sucumbir, v-pcp
39, ., ., punc

1, O, O, art
2, autor, autor, n
3, de, de, prp
4, «, «, «
5, O, O, art
6, Grande, Grande, adj
7, Meaulnes, Meaulnes, prop
8, », », »
9, (, (, punc
10, edição, edição, h:n:edição:f_s::np-idf:
11, portuguesa, portuguesa, h:adj:português:f_s:::
12, em, em, prp
13, a, o, art
14, Relógio, Relógio, n
15, d'Água, d'Água, n
16, ), ), punc
17, pertencia, pertencia, mv:v-fin:pertencer:impf_3s_ind:::
18, a, a, prp
19, o, o, art
20, 288º, 288º, adj
21, Regimento, Regimento, nprop
22, de, de, prp
23, Infantaria, Infantaria, nprop
24, que, que, pron-indp
25, aí, aí, adv
26, combateu, combater, v-fin
27, ., ., punc

1, O, O, art
2, seu, seu, pron-det
3, corpo, corpo, n
4, foi, ser, v-fin
5, identificado, identificar, v-pcp
6, por, por, prp
7, antrometria, antrometria, n
8, ,, ,, punc
9, sem, sem, prp
10, qualquer, qualquer, pron-det
11, margem, margem, n
12, para, para, prp
13, dúvidas, dúvida, n
14, ,, ,, punc
15, por, por, prp
16, a, o, art
17, equipa, equipa, n
18, chefiada, chefiar, v-pcp
19, por, por, prp
20, o, o, art
21, antropólogo, antropólogo, n
22, Fredéric, Fredéric, N
23, Adam, Adam, prop
24, ,, ,, punc
25, que, que, pron-indp
26, comprovou, comprovar, v-fin
27, a, o, art
28, estatura, estatura, n
29, de, de, prp
30, o, o, art
31, esqueleto, esqueleto, n
32, ,, ,, punc
33, a, o, art
34, sua, seu, pron-det
35, idade, idade, n
36, a, a, prp
37, a, o, art
38, data, data, n
39, de, de, prp
40, a, o, art
41, morte, morte, n
42, e, e, conj-c
43, a, o, art
44, compleição, compleição, n
45, física, físico, adj
46, ,, ,, punc
47, por, por, prp
48, comparação, comparação, n
49, com, com, prp
50, documentos, documento, n
51, de, de, prp
52, a, o, art
53, época, época, n
54, ., ., punc

1, Contra, Contra, prep
2, a, o, art
3, lenda, lenda, n
4, que, que, pron-indp
5, falava, falar, v-fin
6, de, de, prp
7, a, o, art
8, morte, morte, n
9, por, por, prp
10, tortura, tortura, n
11, de, de, prp
12, o, o, art
13, escritor, escritor, n
14, ,, ,, punc
15, a, a, prp
16, as, o, art
17, mãos, mão, n
18, de, de, prp
19, soldados, soldado, n
20, alemães, alemão, adj
21, ,, ,, punc
22, os, o, art
23, exames, exame, n
24, efectuados, efectuar, v-pcp
25, por, por, prp
26, Adam, Adam, prop
27, demonstram, demonstrar, v-fin
28, que, que, conj-s
29, «, «, «
30, a, o, art
31, morte, morte, n
32, de, de, prp
33, Henri, Henri, N
34, Alban, Alban, prop
35, Fournier, Fournier, prop
36, ,, ,, punc
37, dito, dizer, v-pcp
38, Alain, Alain, nprop
39, Fournier, Fournier, prop
40, ,, ,, punc
41, se, se, pron-pers
42, deveu, dever, v-fin
43, a, o, art
44, impactos, impacto, n
45, de, de, prp
46, balas, bala, n
47, », », »
48, ., ., punc

1, Foi, fir, v
2, em, em, prp
3, 22, 22, num
4, de, de, prp
5, Setembro, Setembro, n
6, de, de, prp
7, 1914, 1914, num
8, ., ., punc

1, R., R., n
2, --, --, N
3, Não, Não, in
4, ,, ,, punc
5, de, de, prp
6, todo, todo, pron-det
7, ., ., punc

1, O, O, pron-det
2, que, que, pron-indp
3, acontece, acontecer, v-fin
4, é, ser, v-fin
5, que, que, conj-s
6, ,, ,, punc
7, em, em, prp
8, a, o, art
9, altura, altura, n
10, em, em, prp
11, que, que, pron-indp
12, foram, ser, v-fin
13, feitas, fazer, v-pcp
14, as, o, art
15, estimativas, estimativa, n
16, de, de, prp
17, as, o, art
18, receitas, receita, n
19, em, em, prp
20, o, o, art
21, orçamento, orçamento, n
22, ,, ,, punc
23, era, ser, v-fin
24, já, já, adv
25, sabido, saber, v-pcp
26, que, que, conj-s
27, o, o, art
28, cenário, cenário, n
29, internacional, internacional, adj
30, adiantado, adiantar, v-pcp
31, por, por, prp
32, o, o, art
33, Fundo, Fundo, prop
34, Monetário, Monetário, n
35, Internacional, Internacional, adj
36, poderia, poder, v-fin
37, ser, ser, v-inf
38, optimista, optimista, adj
39, ., ., punc

1, Isso, Isso, prosub
2, implicou, implicar, v-fin
3, uma, um, art
4, maior, grande, adj
5, incerteza, incerteza, n
6, e, e, conj-c
7, estimativas, estimativa, n
8, acrescidamente, acrescído, adv
9, prudentes, prudente, adj
10, ., ., punc

1, A, o, art
2, confirmação, confirmação, n
3, de, de, prp
4, que, que, conj-s
5, as, o, art
6, perspectivas, perspectiva, n
7, de, de, prp
8, crescimento, crescimento, n
9, não, não, adv
10, são, ser, v-fin
11, ,, ,, punc
12, afinal, afinal, adv
13, ,, ,, punc
14, tão, tão, adv
15, favoráveis, favorável, adj
16, só, só, adv
17, veio, vir, v-fin
18, validar, validar, v-inf
19, essa, esse, pron-det
20, abordagem, abordagem, n
21, ., ., punc

1, P., P., n
2, --, --, N
3, Quer, qquerer, v
4, dizer, dizer, v-inf
5, que, que, conj-s
6, nunca, nunca, adv
7, se, se, pron-pers
8, acreditou, acreditar, v-fin
9, em, em, prp
10, um, um, art
11, crescimento, crescimento, n
12, de, de, prp
13, três, três, num
14, por, por, prp
15, cento, cento, n
16, e, e, conj-c
17, que, que, conj-s
18, a, o, art
19, estimativa, estimativa, n
20, de, de, prp
21, a, o, art
22, receita, receita, n
23, foi, ser, v-fin
24, feita, fazer, v-pcp
25, ,, ,, punc
26, desde, desde, prp
27, o, o, art
28, início, início, n
29, ,, ,, punc
30, a, a, prp
31, pensar, pensar, v-inf
32, em, em, prp
33, dois, dois, num
34, por, por, prp
35, cento, cento, n
36, ou, ou, conj-c
37, menos, menos, adv
38, ?, ?, punc

1, Os, o, art
2, outros, outro, pron-det
3, operadores, operador, n
4, são, ser, v-fin
5, os, o, art
6, membros, membro, n
7, negociadores, negociador, n
8, (, (, punc
9, intervêm, intervir, v-fin
10, em, em, prp
11, a, o, art
12, negociação, negociação, n
13, em, em, prp
14, bolsa, bolsa, n
15, ,, ,, punc
16, introduzindo, introduzindo, mv:v-ger:introduzir::::
17, directamente, directamente, h:adv:directamente::::
18, em, em, prp
19, o, o, art
20, sistema, sistema, n
21, ofertas, oferta, n
22, de, de, prp
23, compra, compra, n
24, ou, ou, conj-c
25, de, de, prp
26, venda, venda, n
27, ), ), punc
28, e, e, conj-c
29, os, o, art
30, membros, membro, n
31, compensadores, compensador, adj
32, ,, ,, punc
33, que, que, pron-indp
34, além, além, prep
35, de, de, prp
36, as, o, art
37, funções, função, n
38, de, de, prp
39, os, o, art
40, anteriores, anterior, adj
41, ,, ,, punc
42, participam, participar, v-fin
43, ,, ,, punc
44, designadamente, designadamente, adv
45, ,, ,, punc
46, em, em, prp
47, os, o, art
48, procedimentos, procedimento, n
49, de, de, prp
50, liquidação, liquidação, n
51, de, de, prp
52, contratos, contrato, n
53, em, em, prp
54, as, o, art
55, datas, data, n
56, de, de, prp
57, vencimento, vencimento, n
58, e, e, conj-c
59, em, em, prp
60, o, o, art
61, processo, processo, n
62, de, de, prp
63, constituição, constituição, n
64, ,, ,, punc
65, substituição, substituição, h:n:substituição:f_s::np-idf:
66, ,, ,, punc
67, redução, redução, h:n:redução:f_s::np-idf:
68, e, e, co:conj-c:e:::co-prparg:
69, libertação, libertação, h:n:libertação:f_s::np-idf:
70, de, de, h:prp:de::::
71, garantias, garantias, h:n:garantia:f_p::np-idf:
72, ., ., punc

1, O, O, art
2, futuro, futuro, n
3, sobre, sobre, prp
4, OT-10, OT-10, prop
5, (, (, punc
6, uma, um, art
7, taxa, taxa, n
8, de, de, prp
9, juro, juro, n
10, de, de, prp
11, longo, longo, adj
12, prazo, prazo, n
13, ), ), punc
14, conta, contar, v-fin
15, ,, ,, punc
16, a, a, prp
17, a, o, art
18, partida, partida, n
19, ,, ,, punc
20, com, com, prp
21, nove, nove, num
22, «, «, «
23, market, market, N
24, makers, makers, prop
25, », », »
26, ,, ,, punc
27, significativamente, significativamente, >a:adv:significativamente::::
28, mais, mais, h:adv:mais:_::komp:quant:
29, de, de, h:prp:de::::
30, o, o, art
31, que, que, h:pron-indp:que:m_s::rel:
32, os, os, >n:art:o:m_p::artd:
33, cinco, cinco, >n:num:cinco:m_p::card:
34, que, que, adv
35, cumprirão, cumprir, v-fin
36, indêntica, indêntico, adj
37, função, função, n
38, para, para, prp
39, o, o, art
40, futuro, futuro, n
41, sobre, sobre, prp
42, o, o, art
43, PSI-20, PSI-20, prop
44, (, (, punc
45, um, um, art
46, índice, índice, n
47, bolsista, bolsista, adj
48, calculado, calcular, v-pcp
49, para, para, prp
50, uma, um, art
51, carteira, carteira, n
52, de, de, prp
53, 20, 20, num
54, títulos, título, n
55, ), ), punc
56, ., ., punc

1, O, O, art
2, contrato, contrato, n
3, sobre, sobre, prp
4, a, o, art
5, Lisbor, Lisbor, prop
6, a, a, prp
7, três, três, num
8, meses, mês, n
9, (, (, punc
10, taxa, taxa, n
11, de, de, prp
12, juro, juro, n
13, de, de, prp
14, curto, curto, adj
15, prazo, prazo, n
16, ,, ,, punc
17, correspondente, correspondente, h:n:correspondente:m_s::np-idf:
18, a, a, prp
19, a, o, art
20, média, médio, n
21, de, de, prp
22, as, o, art
23, taxas, taxa, n
24, praticadas, praticar, v-pcp
25, em, em, prp
26, o, o, art
27, mercado, mercado, n
28, monetário, monetário, adj
29, interbancário, interbancário, adj
30, ), ), punc
31, só, só, adv
32, começará, começar, v-fin
33, a, a, prp
34, ser, ser, v-inf
35, negociado, negociar, v-pcp
36, em, em, prp
37, o, o, art
38, início, início, n
39, de, de, prp
40, Julho, Julho, n
41, mas, mas, conj-c
42, já, já, adv
43, tem, ter, v-fin
44, garantidos, garantir, v-pcp
45, seis, seis, num
46, «, «, «
47, market, market, N
48, makers, makers, prop
49, », », »
50, ., ., punc

1, Segundo, Segundo, prep
2, o, o, art
3, Instituto, Instituto, n
4, Nacional, Nacional, h:prop:nacional:m_s:::
5, de, de, prp
6, Estatística, estatístico, adj
7, (, (, punc
8, INE, INE, h:prop:ine:m_s:::
9, ), ), punc
10, ,, ,, punc
11, Portugal, Portugal, prop
12, exportou, exportar, v-fin
13, 265,2, 265,2, num
14, milhões, milhão, n
15, de, de, prp
16, contos, conto, n
17, e, e, conj-c
18, importou, importar, v-fin
19, 521, 521, num
20, milhões, milhão, n
21, de, de, prp
22, contos, conto, n
23, ,, ,, punc
24, durante, durante, prp
25, os, o, art
26, primeiros, primeiro, adj
27, cinco, cinco, num
28, meses, mês, n
29, de, de, prp
30, 1995, 1995, num
31, ,, ,, punc
32, o, o, pron-det
33, que, que, pron-indp
34, resultou, resultar, v-fin
35, em, em, prp
36, um, um, art
37, défice, défice, n
38, comercial, comercial, adj
39, de, de, prp
40, 255,8, 255,8, num
41, milhões, milhão, n
42, de, de, prp
43, contos, conto, n
44, ., ., punc

1, A, o, art
2, taxa, taxa, n
3, de, de, prp
4, cobertura, cobertura, n
5, de, de, prp
6, as, o, art
7, importações, importação, n
8, por, por, prp
9, as, o, art
10, exportações, exportação, n
11, melhorou, melhorar, v-fin
12, ,, ,, punc
13, se, se, conj-s
14, situando-, situar, v-ger
15, em, em, prp
16, 50,9, 50,9, num
17, por, por, prp
18, cento, cento, n
19, ,, ,, punc
20, contra, contra, prp
21, 45,1, 45,1, num
22, por, por, prp
23, cento, cento, n
24, em, em, prp
25, os, o, art
26, cinco, cinco, num
27, primeiros, primeiro, adj
28, meses, mês, n
29, de, de, prp
30, 1994, 1994, num
31, ., ., punc

1, Em, Em, prep
2, Maio, Maio, n
3, se, se, pron-pers
4, verificou-, verificar, v-fin
5, um, um, art
6, aumento, aumento, n
7, de, de, prp
8, 19,3, 19,3, num
9, por, por, prp
10, cento, cento, n
11, em, em, prp
12, as, o, art
13, exportações, exportação, n
14, e, e, conj-c
15, uma, um, art
16, queda, queda, n
17, de, de, prp
18, 4,3, 4,3, num
19, por, por, prp
20, cento, cento, n
21, em, em, prp
22, as, o, art
23, importações, importação, n
24, ,, ,, punc
25, o, o, pron-det
26, que, que, pron-indp
27, permitiu, permitir, v-fin
28, uma, um, art
29, diminuição, diminuição, n
30, de, de, prp
31, 19,2, 19,2, num
32, por, por, prp
33, cento, cento, n
34, em, em, prp
35, o, o, art
36, défice, défice, n
37, comercial, comercial, adj
38, mensal, mensal, adj
39, ,, ,, punc
40, em, em, prp
41, relação, relação, n
42, a, a, prp
43, o, o, art
44, mesmo, mesmo, pron-det
45, mês, mês, n
46, de, de, prp
47, 1994, 1994, num
48, ., ., punc

1, As, o, art
2, compras, compra, n
3, a, a, prp
4, os, o, art
5, PALOP, PALOP, prop
6, (, (, punc
7, Países, país, n
8, Africanos, africano, n
9, de, de, prp
10, Língua, Língua, n
11, Oficial, Oficial, n
12, Portuguesa, Portuguesa, prop
13, ), ), punc
14, aumentaram, aumentar, v-fin
15, 45,5, 45,5, num
16, por, por, prp
17, cento, cento, n
18, de, de, prp
19, Janeiro, Janeiro, n
20, a, a, prp
21, Maio, Maio, n
22, de, de, prp
23, este, este, pron-det
24, ano, ano, n
25, ,, ,, punc
26, face, face, n
27, a, a, prp
28, idêntico, idêntico, adj
29, período, período, n
30, de, de, prp
31, 1994, 1994, num
32, ,, ,, punc
33, enquanto, enquanto, adv
34, as, o, art
35, vendas, venda, n
36, a, a, prp
37, o, o, art
38, Japão, Japão, prop
39, subiram, subir, v-fin
40, 34,6, 34,6, num
41, por, por, prp
42, cento, cento, n
43, em, em, prp
44, o, o, art
45, mesmo, mesmo, pron-det
46, período, período, n
47, ., ., punc

1, «, «, «
2, O, O, art
3, caso, caso, n
4, tem, ter, v-fin
5, sido, ser, v-pcp
6, absolutamente, absolutamente, adv
7, devastador, devastador, adj
8, para, para, prp
9, a, o, art
10, agência, agência, n
11, .., .., N
12, tanto, tanto, adv
13, em, em, prp
14, termos, termo, n
15, de, de, prp
16, público, público, n
17, como, como, adv
18, internamente, internamente, adv
19, », », »
20, ,, ,, punc
21, disse, dizer, v-fin
22, um, um, art
23, funcionário, funcionário, n
24, de, de, prp
25, a, o, art
26, Administração, Administração, n
27, ., ., punc

1, «, «, «
2, Temos, ter, v-fin
3, de, de, prp
4, o, o, h:pron-pers:ele:m_3s_acc:::
5, ultrapassar, ultrapassar, v-inf
6, ..., ..., punc
7, a, o, art
8, fim, fim, n
9, de, de, prp
10, restaurar, restaurar, v-inf
11, a, o, art
12, confiança, confiança, n
13, de, de, prp
14, o, o, art
15, Congresso, Congresso, n
16, e, e, conj-c
17, de, de, prp
18, o, o, art
19, público, público, n
20, », », »
21, ., ., punc

1, O, O, art
2, presidente, presidente, n
3, cessante, cessante, adj
4, de, de, prp
5, a, o, art
6, comissão, comissão, n
7, senatorial, senatorial, adj
8, de, de, prp
9, serviços, serviço, n
10, secretos, secreto, adj
11, ,, ,, punc
12, Dennis, Dennis, nprop
13, DeConcini, DeConcini, prop
14, ,, ,, punc
15, democrata, democrata, h:n:democrata:m_s::np-idf:
16, de, de, prp
17, o, o, art
18, Arizona, Arizona, prop
19, ,, ,, punc
20, afirmou, afirmar, v-fin
21, :, :, punc

1, «, «, «
2, Creio, ccrer, v-fin
3, que, que, conj-s
4, era, ser, v-fin
5, tempo, tempo, n
6, de, de, prp
7, Woolsey, Woolsey, prop
8, sair, sair, v-inf
9, », », »
10, ., ., punc

1, E, E, kc
2, deu, dar, v-fin
3, como, como, adv
4, motivos, motivo, n
5, ele, ele, pron-pers
6, não, não, adv
7, haver, haver, v-inf
8, despedido, despedir, v-pcp
9, quadros, quadro, n
10, que, que, pron-indp
11, não, não, adv
12, conseguiram, conseguir, v-fin
13, detectar, detectar, v-inf
14, a, a, >n:art:o:f_s::artd:
15, tempo, tempo, n
16, o, o, >n:art:o:m_s::artd:
17, trabalho, trabalho, n
18, de, de, h:prp:de::::
19, sapa, sapa, h:n:sapa:f_s::np-idf:
20, que, que, h:pron-indp:que:m_s::rel:
21, Aldrich, Aldrich, prop
22, Ames, Ames, prop
23, andava, andar, v-fin
24, a, a, prp
25, realizar, realizar, v-inf
26, ., ., punc

1, A, o, art
2, banda, banda, n
3, sonora, sonoro, adj
4, de, de, prp
5, «, «, «
6, Thirtysomething, Thirtysomething, prop
7, », », »
8, é, ser, v-fin
9, a, o, pron-det
10, de, de, prp
11, uma, um, art
12, série, série, n
13, televisiva, televisivo, adj
14, ,, ,, punc
15, domínio, domínio, n
16, onde, onde, adv
17, a, o, art
18, música, música, n
19, vem, vir, v-fin
20, sendo, ser, v-ger
21, tratada, tratar, v-pcp
22, pior, mal, adv
23, que, que, conj-s
24, em, em, prp
25, o, o, art
26, cinema, cinema, n
27, ., ., punc

1, Claro, Claro, adj
2, que, que, pron-indp
3, também, também, adv
4, faz, fazer, v-fin
5, os, o, art
6, usuais, usual, adj
7, recursos, recurso, n
8, a, a, prp
9, fundo, fundo, n
10, de, de, prp
